Crop,Agent,khy1_ratio,khy2_ratio,rby1_ratio,rby2_ratio
SorghumR2,51625,0,0,0,0.598919266
SorghumR2,51627,0,0,0,0.700942661
SorghumR2,51700,0,0,0,0.715648905
SorghumR2,51719,0,0,0,0.382307161
SorghumR2,51724,0,0,0,0.525785198
SorghumR2,51727,0,0,0,0.716611322
SorghumR2,51800,0,0,0,0.175460301
SorghumR2,51817,0,0,0,-0.010617558
SorghumR2,51821,0,0,0,-0.222402316
SorghumR2,51832,0,0,0,-0.504066426
SorghumR2,51849,0,0,0,-0.031695836
SorghumR2,51900,0,0,0,0.814524255
SorghumR2,51915,0,0,0,0.412257929
SorghumR2,51933,0,0,0,0.610391468
SorghumR2,52000,0,0,0,0.299012031
SorghumR2,52004,0,0,0,0.187130086
SorghumR2,52017,0,0,0,-0.114254923
SorghumR2,52021,0,0,0,-0.030370426
SorghumR2,52035,0,0,0,-0.08014009
SorghumR2,52100,0,0,0,0.49033799
SorghumR2,52101,0,0,0,0.185483854
SorghumR2,52104,0,0,0,-0.066342804
SorghumR2,52121,0,0,0,0.163090226
SorghumR2,52135,0,0,0,-0.181400376
SorghumR2,52200,0,0,0,-0.05616146
SorghumR2,52221,0,0,0,-0.098477471
SorghumR2,52249,0,0,0,-0.222116425
SorghumR2,52300,0,0,0,0.619508768
SorghumR2,52301,0,0,0,0.363717998
SorghumR2,52304,0,0,0,0.582341688
SorghumR2,52309,0,0,0,0.35458329
SorghumR2,52319,0,0,0,0.547823961
SorghumR2,52400,0,0,0,0.753309892
SorghumR2,52401,0,0,0,0.659811579
SorghumR2,52420,0,0,0,0.713567004
SorghumR2,52448,0,0,0,0.784514921
SorghumR2,52500,0,0,0,0.838651822
SorghumR2,52520,0,0,0,0.518491057
SorghumR2,52531,0,0,0,0.915883667
SorghumR2,52545,0,0,0,1
SorghumR2,52600,0,0,0,0.56644631
SorghumR2,52615,0,0,0,0.099435128
SorghumR2,52617,0,0,0,0.355245855
SorghumR2,52632,0,0,0,-0.182151918
SorghumR2,52635,0,0,0,0.176355196
SorghumR2,52700,0,0,0,0.276973792
SorghumR2,52709,0,0,0,0.271255792
SorghumR2,52714,0,0,0,0.128643234
SorghumR2,52724,0,0,0,0.572262557
SorghumR2,52727,0,0,0,0.353512262
SorghumR2,52800,0,0,0,0.923937591
SorghumR2,52815,0,0,0,0.890484928
SorghumR2,62900,0,0,0,0.110279474
SorghumR2,62930,0,0,0,-0.427358911
SorghumR2,62944,0,0,0,0.056942629
SorghumR2,63000,0,0,0,-0.25958861
SorghumR2,63023,0,0,0,-0.227717973
SorghumR2,63038,0,0,0,-0.342941228
SorghumR2,63044,0,0,0,0.09652038
SorghumR2,63100,0,0,0,0.31299664
SorghumR2,63123,0,0,0,0.309461761
SorghumR2,63144,0,0,0,-0.002573446
SorghumR2,63200,0,0,0,0.726269691
SorghumR2,63244,0,0,0,1
SorghumR2,73300,0,0,0,0.76462967
SorghumR2,73312,0,0,0,0.096358748
SorghumR2,73333,0,0,0,0.083086854
SorghumR2,73400,0,0,0,0.030179096
SorghumR2,73443,0,0,0,0.521420924
SorghumR2,73444,0,0,0,0.127126313
SorghumR2,73447,0,0,0,-0.204098879
SorghumR2,73500,0,0,0,0.232954109
SorghumR2,73512,0,0,0,-0.124674424
SorghumR2,73533,0,0,0,-0.196782781
SorghumR2,73549,0,0,0,0.077608073
SorghumR2,83600,0,0,0,-0.385216685
SorghumR2,83700,0,0,0,0.085232867
SorghumR2,83703,0,0,0,-0.506428149
SorghumR2,83716,0,0,0,-0.289171812
SorghumR2,83734,0,0,0,-0.725410923
SorghumR2,83800,0,0,0,0.125659539
SorghumR2,83811,0,0,0,-0.064240675
SorghumR2,83826,0,0,0,-0.153625094
SorghumR2,83828,0,0,0,-0.491393704
SorghumR2,83841,0,0,0,-0.201285422
SorghumR2,83900,0,0,0,-0.197054739
SorghumR2,83902,0,0,0,-0.136494781
SorghumR2,83903,0,0,0,-0.537263801
SorghumR2,83906,0,0,0,-0.252020492
SorghumR2,83942,0,0,0,-0.421930634
SorghumR2,83946,0,0,0,-0.162502018
SorghumR2,84000,0,0,0,0.231541601
SorghumR2,84033,0,0,0,-0.155729109
SorghumR2,84049,0,0,0,0.059267107
SorghumR2,84100,0,0,0,-0.251897011
SorghumR2,84123,0,0,0,-0.291664461
SorghumR2,84133,0,0,0,-0.21127126
SorghumR2,84146,0,0,0,0.515543045
SorghumR2,84200,0,0,0,-0.217527802
SorghumR2,84202,0,0,0,-0.061385319
SorghumR2,84205,0,0,0,-0.239179827
SorghumR2,84206,0,0,0,-0.50651717
SorghumR2,84239,0,0,0,-0.952510464
SorghumR2,84246,0,0,0,-0.262453102
SorghumR2,84300,0,0,0,-0.048298145
SorghumR2,84346,0,0,0,-0.143743651
SorghumR2,84349,0,0,0,0.446347816
SorghumR2,84400,0,0,0,0.0018058
SorghumR2,84407,0,0,0,-0.156983809
SorghumR2,84423,0,0,0,-0.166119255
SorghumR2,84430,0,0,0,-0.848454497
SorghumR2,84433,0,0,0,-0.474538849
SorghumR2,84437,0,0,0,0.09817426
SorghumR2,84444,0,0,0,-0.02109497
SorghumR2,84449,0,0,0,0.479643722
SorghumR2,84500,0,0,0,0.051748817
SorghumR2,84505,0,0,0,-0.336625151
SorghumR2,84513,0,0,0,0.146393995
SorghumR2,84539,0,0,0,-0.421268037
SorghumR2,84600,0,0,0,-0.118474694
SorghumR2,84605,0,0,0,0.302688708
SorghumR2,84613,0,0,0,0.137067432
SorghumR2,84646,0,0,0,-0.185856046
MaizeK1,10100,0.545416569,0,0,0
MaizeK1,10200,0.595966735,0,0,0
MaizeK1,10214,0.211953468,0,0,0
MaizeK1,10226,0.517314434,0,0,0
MaizeK1,10240,0.421237429,0,0,0
MaizeK1,10300,0.691243022,0,0,0
MaizeK1,10400,0.869112399,0,0,0
MaizeK1,10410,0.77935659,0,0,0
MaizeK1,10426,0.846697727,0,0,0
MaizeK1,10500,0.932830557,0,0,0
MaizeK1,10600,0.707659772,0,0,0
MaizeK1,10609,0.835053022,0,0,0
MaizeK1,10614,0.32731677,0,0,0
MaizeK1,10626,0.658049985,0,0,0
MaizeK1,10650,0.671110226,0,0,0
MaizeK1,20700,0.6643804,0,0,0
MaizeK1,20718,0.455854911,0,0,0
MaizeK1,20729,0.285495835,0,0,0
MaizeK1,20740,0.555380908,0,0,0
MaizeK1,20800,0.880018263,0,0,0
MaizeK1,30900,0.541092248,0,0,0
MaizeK1,30923,0.816700154,0,0,0
MaizeK1,31000,0.352974039,0,0,0
MaizeK1,31023,-0.164666626,0,0,0
MaizeK1,31046,0.1883135,0,0,0
MaizeK1,41100,0.66559303,0,0,0
MaizeK1,41200,0.779089576,0,0,0
MaizeK1,41300,0.653189528,0,0,0
MaizeK1,41400,0.555735264,0,0,0
MaizeK1,41408,0.728872306,0,0,0
MaizeK1,41422,0.700363058,0,0,0
MaizeK1,41436,0.770055594,0,0,0
MaizeK1,41441,0.071326327,0,0,0
MaizeK1,41500,0.454973876,0,0,0
MaizeK1,41539,0.052868758,0,0,0
MaizeK1,41626,0.798164983,0,0,0
MaizeK1,51600,0.897627892,0,0,0
MaizeK1,51610,0.780020962,0,0,0
MaizeK1,51624,0.901845541,0,0,0
MaizeK1,51625,0.850128882,0,0,0
MaizeK1,51627,0.808391511,0,0,0
MaizeK1,51700,0.837431219,0,0,0
MaizeK1,51719,0.853613526,0,0,0
MaizeK1,51724,0.881030893,0,0,0
MaizeK1,51727,0.875605738,0,0,0
MaizeK1,51800,0.614636391,0,0,0
MaizeK1,51817,0.634980529,0,0,0
MaizeK1,51821,0.449022343,0,0,0
MaizeK1,51832,0.546290863,0,0,0
MaizeK1,51849,0.15953975,0,0,0
MaizeK1,51900,0.919757975,0,0,0
MaizeK1,51915,0.576875238,0,0,0
MaizeK1,51933,0.919178275,0,0,0
MaizeK1,52000,0.725094768,0,0,0
MaizeK1,52004,0.238691414,0,0,0
MaizeK1,52017,0.688741021,0,0,0
MaizeK1,52021,0.34367048,0,0,0
MaizeK1,52035,0.780600527,0,0,0
MaizeK1,52100,0.767335589,0,0,0
MaizeK1,52101,0.532309521,0,0,0
MaizeK1,52104,0.323367155,0,0,0
MaizeK1,52121,0.451726959,0,0,0
MaizeK1,52135,0.722475841,0,0,0
MaizeK1,52145,0.999199426,0,0,0
MaizeK1,52200,0.615328654,0,0,0
MaizeK1,52221,0.370084377,0,0,0
MaizeK1,52249,0.070274611,0,0,0
MaizeK1,52300,0.908801633,0,0,0
MaizeK1,52301,0.611464675,0,0,0
MaizeK1,52304,0.39003925,0,0,0
MaizeK1,52309,0.452891213,0,0,0
MaizeK1,52319,0.898876469,0,0,0
MaizeK1,52400,0.958870058,0,0,0
MaizeK1,52401,0.965642852,0,0,0
MaizeK1,52420,0.931724093,0,0,0
MaizeK1,52448,0.978156311,0,0,0
MaizeK1,52500,0.961064035,0,0,0
MaizeK1,52520,0.890123191,0,0,0
MaizeK1,52531,0.984369497,0,0,0
MaizeK1,52545,0.976337475,0,0,0
MaizeK1,52600,0.793863885,0,0,0
MaizeK1,52615,0.310482428,0,0,0
MaizeK1,52617,0.783285865,0,0,0
MaizeK1,52632,0.403711251,0,0,0
MaizeK1,52635,0.546012454,0,0,0
MaizeK1,52649,0.370795677,0,0,0
MaizeK1,52700,0.888216269,0,0,0
MaizeK1,52709,0.779959093,0,0,0
MaizeK1,52714,0.462512372,0,0,0
MaizeK1,52724,0.906721592,0,0,0
MaizeK1,52727,0.807217916,0,0,0
MaizeK1,52800,0.932992761,0,0,0
MaizeK1,52815,0.934430691,0,0,0
MaizeK1,62900,0.628463491,0,0,0
MaizeK1,62907,0.194627164,0,0,0
MaizeK1,62930,0.560386213,0,0,0
MaizeK1,62944,0.582706753,0,0,0
MaizeK1,63000,0.416511314,0,0,0
MaizeK1,63023,0.450057803,0,0,0
MaizeK1,63038,0.566037583,0,0,0
MaizeK1,63100,0.949555881,0,0,0
MaizeK1,63123,0.467535795,0,0,0
MaizeK1,63144,0.96189289,0,0,0
MaizeK1,63200,0.989676671,0,0,0
MaizeK1,63244,0.996356131,0,0,0
MaizeK1,63349,0.245368885,0,0,0
MaizeK1,73300,0.400980136,0,0,0
MaizeK1,73312,0.532832766,0,0,0
MaizeK1,73333,0.318042348,0,0,0
MaizeK1,73400,0.618301557,0,0,0
MaizeK1,73443,0.634443536,0,0,0
MaizeK1,73444,0.332263156,0,0,0
MaizeK1,73447,0.409938491,0,0,0
MaizeK1,73500,0.681293204,0,0,0
MaizeK1,73512,0.586245957,0,0,0
MaizeK1,73533,0.491568172,0,0,0
MaizeK1,73549,0.504028266,0,0,0
MaizeK1,83600,0.377467721,0,0,0
MaizeK1,83700,0.545765087,0,0,0
MaizeK1,83703,0.291231848,0,0,0
MaizeK1,83706,0.127562753,0,0,0
MaizeK1,83716,0.422578672,0,0,0
MaizeK1,83734,0.255278377,0,0,0
MaizeK1,83800,0.411986773,0,0,0
MaizeK1,83811,0.420578633,0,0,0
MaizeK1,83826,0.503389542,0,0,0
MaizeK1,83828,0.34935553,0,0,0
MaizeK1,83841,0.147522522,0,0,0
MaizeK1,83900,0.414026853,0,0,0
MaizeK1,83902,0.035802204,0,0,0
MaizeK1,83903,0.221166221,0,0,0
MaizeK1,83906,0.10533326,0,0,0
MaizeK1,83942,0.147160513,0,0,0
MaizeK1,83946,-0.144161071,0,0,0
MaizeK1,84000,0.601775435,0,0,0
MaizeK1,84033,0.362302143,0,0,0
MaizeK1,84046,-0.295369944,0,0,0
MaizeK1,84049,0.136638409,0,0,0
MaizeK1,84100,0.20406196,0,0,0
MaizeK1,84123,0.431367413,0,0,0
MaizeK1,84133,0.18321678,0,0,0
MaizeK1,84137,0.15226905,0,0,0
MaizeK1,84146,0.281734027,0,0,0
MaizeK1,84200,0.400679142,0,0,0
MaizeK1,84202,0.575743206,0,0,0
MaizeK1,84205,-0.077283089,0,0,0
MaizeK1,84206,0.140800638,0,0,0
MaizeK1,84216,0.714385222,0,0,0
MaizeK1,84239,0.265664363,0,0,0
MaizeK1,84246,-0.082127718,0,0,0
MaizeK1,84300,0.514140364,0,0,0
MaizeK1,84302,0.512523466,0,0,0
MaizeK1,84346,-0.261978724,0,0,0
MaizeK1,84349,-0.051707928,0,0,0
MaizeK1,84400,0.354168295,0,0,0
MaizeK1,84407,0.456232219,0,0,0
MaizeK1,84423,0.479622517,0,0,0
MaizeK1,84430,0.325577339,0,0,0
MaizeK1,84433,0.263174089,0,0,0
MaizeK1,84437,0.172932486,0,0,0
MaizeK1,84444,0.523398915,0,0,0
MaizeK1,84449,0.161717724,0,0,0
MaizeK1,84500,0.461868072,0,0,0
MaizeK1,84505,0.085636935,0,0,0
MaizeK1,84513,0.451039486,0,0,0
MaizeK1,84516,0.419530433,0,0,0
MaizeK1,84539,0.113105484,0,0,0
MaizeK1,84600,0.449275204,0,0,0
MaizeK1,84605,0.05181635,0,0,0
MaizeK1,84613,0.604345648,0,0,0
MaizeK1,84646,0.165887364,0,0,0
MaizeK2,10100,0,0.878184149,0,0
MaizeK2,10200,0,0.819152536,0,0
MaizeK2,10214,0,0.818642958,0,0
MaizeK2,10226,0,0.809076163,0,0
MaizeK2,10240,0,0.574072603,0,0
MaizeK2,10300,0,0.805359482,0,0
MaizeK2,10400,0,0.954467045,0,0
MaizeK2,10410,0,0.967498321,0,0
MaizeK2,10426,0,0.940402487,0,0
MaizeK2,10500,0,0.98739504,0,0
MaizeK2,10600,0,0.819108905,0,0
MaizeK2,10609,0,0.896265628,0,0
MaizeK2,10614,0,0.822371285,0,0
MaizeK2,10626,0,0.832678829,0,0
MaizeK2,10650,0,0.816881874,0,0
MaizeK2,20700,0,0.856058902,0,0
MaizeK2,20718,0,0.79860027,0,0
MaizeK2,20729,0,0.747865531,0,0
MaizeK2,20740,0,0.910967196,0,0
MaizeK2,20800,0,0.986702567,0,0
MaizeK2,30900,0,0.82460809,0,0
MaizeK2,30923,0,0.988385513,0,0
MaizeK2,31000,0,0.709584503,0,0
MaizeK2,31023,0,0.673220778,0,0
MaizeK2,31046,0,0.639051317,0,0
MaizeK2,41100,0,0.940190883,0,0
MaizeK2,41200,0,0.958519621,0,0
MaizeK2,41300,0,0.944754852,0,0
MaizeK2,41400,0,0.840711815,0,0
MaizeK2,41408,0,0.884946634,0,0
MaizeK2,41422,0,0.86632383,0,0
MaizeK2,41436,0,0.920224658,0,0
MaizeK2,41441,0,0.862645032,0,0
MaizeK2,41500,0,0.671447833,0,0
MaizeK2,41539,0,0.397102647,0,0
MaizeK2,41626,0,0.968092368,0,0
MaizeK2,51600,0,0.996991119,0,0
MaizeK2,51610,0,0.983553564,0,0
MaizeK2,51624,0,1,0,0
MaizeK2,51625,0,0.998298829,0,0
MaizeK2,51627,0,0.974900207,0,0
MaizeK2,51700,0,0.987462601,0,0
MaizeK2,51719,0,0.997106083,0,0
MaizeK2,51724,0,0.986504754,0,0
MaizeK2,51727,0,0.964960632,0,0
MaizeK2,51800,0,0.838743499,0,0
MaizeK2,51817,0,0.814359173,0,0
MaizeK2,51821,0,0.904932033,0,0
MaizeK2,51832,0,0.940374512,0,0
MaizeK2,51849,0,0.837824066,0,0
MaizeK2,51900,0,1,0,0
MaizeK2,51915,0,0.999637149,0,0
MaizeK2,51933,0,1,0,0
MaizeK2,52000,0,0.895343796,0,0
MaizeK2,52004,0,0.901355285,0,0
MaizeK2,52017,0,0.897975698,0,0
MaizeK2,52021,0,0.811600989,0,0
MaizeK2,52035,0,0.962950139,0,0
MaizeK2,52100,0,0.991158649,0,0
MaizeK2,52101,0,1,0,0
MaizeK2,52104,0,0.909347517,0,0
MaizeK2,52121,0,0.983074724,0,0
MaizeK2,52135,0,0.996269835,0,0
MaizeK2,52145,0,1,0,0
MaizeK2,52200,0,0.752232549,0,0
MaizeK2,52221,0,0.802161084,0,0
MaizeK2,52249,0,0.772461786,0,0
MaizeK2,52300,0,0.996053264,0,0
MaizeK2,52301,0,0.995755814,0,0
MaizeK2,52304,0,0.996139343,0,0
MaizeK2,52309,0,0.959900118,0,0
MaizeK2,52319,0,0.99135976,0,0
MaizeK2,52400,0,1,0,0
MaizeK2,52401,0,1,0,0
MaizeK2,52420,0,1,0,0
MaizeK2,52448,0,1,0,0
MaizeK2,52500,0,1,0,0
MaizeK2,52520,0,1,0,0
MaizeK2,52531,0,1,0,0
MaizeK2,52545,0,1,0,0
MaizeK2,52600,0,0.995992446,0,0
MaizeK2,52615,0,0.983361445,0,0
MaizeK2,52617,0,0.949489777,0,0
MaizeK2,52632,0,0.980968335,0,0
MaizeK2,52635,0,0.988952576,0,0
MaizeK2,52649,0,1,0,0
MaizeK2,52700,0,0.974238018,0,0
MaizeK2,52709,0,0.947345613,0,0
MaizeK2,52714,0,0.880639228,0,0
MaizeK2,52724,0,0.975647744,0,0
MaizeK2,52727,0,0.925785661,0,0
MaizeK2,52800,0,1,0,0
MaizeK2,52815,0,1,0,0
MaizeK2,62900,0,0.949897025,0,0
MaizeK2,62907,0,0.790562125,0,0
MaizeK2,62930,0,0.883179972,0,0
MaizeK2,62944,0,0.942666484,0,0
MaizeK2,63000,0,0.771214031,0,0
MaizeK2,63023,0,0.845736301,0,0
MaizeK2,63038,0,0.810203788,0,0
MaizeK2,63100,0,0.997076056,0,0
MaizeK2,63123,0,0.786798872,0,0
MaizeK2,63144,0,1,0,0
MaizeK2,63200,0,0.999549969,0,0
MaizeK2,63244,0,1,0,0
MaizeK2,63349,0,1,0,0
MaizeK2,73300,0,0.98671278,0,0
MaizeK2,73312,0,0.997531728,0,0
MaizeK2,73333,0,0.990967651,0,0
MaizeK2,73400,0,0.893404908,0,0
MaizeK2,73443,0,0.933676865,0,0
MaizeK2,73444,0,0.744062422,0,0
MaizeK2,73447,0,0.928004464,0,0
MaizeK2,73500,0,0.934631783,0,0
MaizeK2,73512,0,0.941186365,0,0
MaizeK2,73533,0,0.882447765,0,0
MaizeK2,73549,0,0.829004782,0,0
MaizeK2,83600,0,0.651550124,0,0
MaizeK2,83700,0,0.821311879,0,0
MaizeK2,83703,0,0.711362974,0,0
MaizeK2,83706,0,0.67795916,0,0
MaizeK2,83716,0,0.733486735,0,0
MaizeK2,83734,0,0.842228469,0,0
MaizeK2,83800,0,0.771685538,0,0
MaizeK2,83811,0,0.728018574,0,0
MaizeK2,83826,0,0.774841061,0,0
MaizeK2,83828,0,0.708517961,0,0
MaizeK2,83841,0,0.768033788,0,0
MaizeK2,83900,0,0.74231949,0,0
MaizeK2,83902,0,0.665269053,0,0
MaizeK2,83903,0,0.814690387,0,0
MaizeK2,83906,0,0.675154888,0,0
MaizeK2,83942,0,0.715536842,0,0
MaizeK2,83946,0,0.803600716,0,0
MaizeK2,84000,0,0.9043271,0,0
MaizeK2,84033,0,0.885800882,0,0
MaizeK2,84046,0,0.875076125,0,0
MaizeK2,84049,0,0.93874104,0,0
MaizeK2,84100,0,0.76124862,0,0
MaizeK2,84123,0,0.873511373,0,0
MaizeK2,84133,0,0.77120747,0,0
MaizeK2,84137,0,0.763102189,0,0
MaizeK2,84146,0,0.90214162,0,0
MaizeK2,84200,0,0.69307071,0,0
MaizeK2,84202,0,0.845366929,0,0
MaizeK2,84205,0,0.705615146,0,0
MaizeK2,84206,0,0.577337606,0,0
MaizeK2,84216,0,0.929854839,0,0
MaizeK2,84239,0,0.460204966,0,0
MaizeK2,84246,0,0.77072694,0,0
MaizeK2,84300,0,0.69011887,0,0
MaizeK2,84302,0,0.815952636,0,0
MaizeK2,84346,0,0.83514955,0,0
MaizeK2,84349,0,0.912836175,0,0
MaizeK2,84400,0,0.866888165,0,0
MaizeK2,84407,0,0.877079749,0,0
MaizeK2,84423,0,0.862827086,0,0
MaizeK2,84430,0,0.725505564,0,0
MaizeK2,84433,0,0.920122891,0,0
MaizeK2,84437,0,0.834028316,0,0
MaizeK2,84444,0,0.896967662,0,0
MaizeK2,84449,0,0.885153315,0,0
MaizeK2,84500,0,0.662312712,0,0
MaizeK2,84505,0,0.685286696,0,0
MaizeK2,84513,0,0.725599735,0,0
MaizeK2,84516,0,0.519248506,0,0
MaizeK2,84539,0,0.566942113,0,0
MaizeK2,84600,0,0.716510843,0,0
MaizeK2,84605,0,0.767294508,0,0
MaizeK2,84613,0,0.836839248,0,0
MaizeK2,84646,0,0.79334933,0,0
MaizeR1,10100,0,0,0.410856688,0
MaizeR1,10200,0,0,0.405824991,0
MaizeR1,10214,0,0,0.172027349,0
MaizeR1,10226,0,0,0.25201273,0
MaizeR1,10240,0,0,0.09777705,0
MaizeR1,10300,0,0,0.489988274,0
MaizeR1,10400,0,0,0.659181187,0
MaizeR1,10410,0,0,0.501229534,0
MaizeR1,10426,0,0,0.499371775,0
MaizeR1,10500,0,0,0.786641997,0
MaizeR1,10600,0,0,0.441981608,0
MaizeR1,10609,0,0,0.651577737,0
MaizeR1,10614,0,0,0.278176404,0
MaizeR1,10626,0,0,0.290636383,0
MaizeR1,10650,0,0,0.228364915,0
MaizeR1,20700,0,0,0.520147877,0
MaizeR1,20718,0,0,0.233544583,0
MaizeR1,20729,0,0,0.235323612,0
MaizeR1,20740,0,0,0.21745579,0
MaizeR1,20800,0,0,0.763049331,0
MaizeR1,30900,0,0,0.244624857,0
MaizeR1,30923,0,0,0.383146336,0
MaizeR1,31000,0,0,0.270314898,0
MaizeR1,31023,0,0,0.049668932,0
MaizeR1,31046,0,0,0.188436957,0
MaizeR1,41100,0,0,0.466722874,0
MaizeR1,41200,0,0,0.454639765,0
MaizeR1,41300,0,0,0.44175527,0
MaizeR1,41400,0,0,0.349228542,0
MaizeR1,41403,0,0,-0.080529508,0
MaizeR1,41408,0,0,0.310875873,0
MaizeR1,41422,0,0,0.290961029,0
MaizeR1,41436,0,0,0.237862141,0
MaizeR1,41441,0,0,0.272529951,0
MaizeR1,41500,0,0,0.271108764,0
MaizeR1,41539,0,0,-0.035508314,0
MaizeR1,41626,0,0,0.665218272,0
MaizeR1,51600,0,0,0.83779175,0
MaizeR1,51610,0,0,0.634965748,0
MaizeR1,51624,0,0,0.589926726,0
MaizeR1,51625,0,0,0.744634053,0
MaizeR1,51627,0,0,0.575776049,0
MaizeR1,51700,0,0,0.807151775,0
MaizeR1,51719,0,0,0.648525285,0
MaizeR1,51724,0,0,0.651090584,0
MaizeR1,51727,0,0,0.65933434,0
MaizeR1,51800,0,0,0.412919105,0
MaizeR1,51817,0,0,0.359509864,0
MaizeR1,51821,0,0,0.319378054,0
MaizeR1,51832,0,0,0.198606011,0
MaizeR1,51849,0,0,0.119304497,0
MaizeR1,51900,0,0,0.81623171,0
MaizeR1,51915,0,0,0.601650161,0
MaizeR1,51933,0,0,0.697770355,0
MaizeR1,52000,0,0,0.563011884,0
MaizeR1,52004,0,0,0.192663173,0
MaizeR1,52017,0,0,0.473722654,0
MaizeR1,52021,0,0,0.301263404,0
MaizeR1,52035,0,0,0.336938452,0
MaizeR1,52100,0,0,0.538019411,0
MaizeR1,52101,0,0,0.385614211,0
MaizeR1,52104,0,0,0.26210316,0
MaizeR1,52121,0,0,0.392730583,0
MaizeR1,52135,0,0,0.328695606,0
MaizeR1,52145,0,0,0.972043508,0
MaizeR1,52200,0,0,0.526626008,0
MaizeR1,52221,0,0,0.286378415,0
MaizeR1,52249,0,0,0.046638493,0
MaizeR1,52300,0,0,0.724182251,0
MaizeR1,52301,0,0,0.435929018,0
MaizeR1,52304,0,0,0.416211306,0
MaizeR1,52309,0,0,0.447615531,0
MaizeR1,52319,0,0,0.663775838,0
MaizeR1,52400,0,0,0.765544277,0
MaizeR1,52401,0,0,0.631100121,0
MaizeR1,52420,0,0,0.820083308,0
MaizeR1,52448,0,0,0.855326881,0
MaizeR1,52500,0,0,0.834326239,0
MaizeR1,52520,0,0,0.721297313,0
MaizeR1,52531,0,0,0.954564693,0
MaizeR1,52545,0,0,0.888290655,0
MaizeR1,52600,0,0,0.602079637,0
MaizeR1,52615,0,0,0.312808901,0
MaizeR1,52617,0,0,0.452264601,0
MaizeR1,52632,0,0,0.236254384,0
MaizeR1,52635,0,0,0.455865832,0
MaizeR1,52649,0,0,0.194105183,0
MaizeR1,52700,0,0,0.589839984,0
MaizeR1,52709,0,0,0.462034901,0
MaizeR1,52714,0,0,0.425040053,0
MaizeR1,52724,0,0,0.659368558,0
MaizeR1,52727,0,0,0.564396398,0
MaizeR1,52800,0,0,0.908525506,0
MaizeR1,52815,0,0,0.928342984,0
MaizeR1,62900,0,0,0.525651131,0
MaizeR1,62907,0,0,0.094301217,0
MaizeR1,62930,0,0,0.233328642,0
MaizeR1,62944,0,0,0.422640415,0
MaizeR1,63000,0,0,0.28463444,0
MaizeR1,63023,0,0,0.322836915,0
MaizeR1,63038,0,0,0.278099841,0
MaizeR1,63100,0,0,0.725292461,0
MaizeR1,63123,0,0,0.163524066,0
MaizeR1,63144,0,0,0.576407576,0
MaizeR1,63200,0,0,0.944588197,0
MaizeR1,63244,0,0,1,0
MaizeR1,63349,0,0,0.518129394,0
MaizeR1,73300,0,0,0.644751431,0
MaizeR1,73312,0,0,0.41026505,0
MaizeR1,73333,0,0,0.36333605,0
MaizeR1,73400,0,0,0.605363773,0
MaizeR1,73443,0,0,0.33256219,0
MaizeR1,73444,0,0,0.275450338,0
MaizeR1,73447,0,0,0.294134458,0
MaizeR1,73500,0,0,0.578986805,0
MaizeR1,73512,0,0,0.28896258,0
MaizeR1,73533,0,0,0.210364539,0
MaizeR1,73549,0,0,0.335446446,0
MaizeR1,83600,0,0,0.27440551,0
MaizeR1,83700,0,0,0.300114968,0
MaizeR1,83703,0,0,0.05141209,0
MaizeR1,83706,0,0,0.041016969,0
MaizeR1,83716,0,0,0.103640658,0
MaizeR1,83734,0,0,0.136833095,0
MaizeR1,83800,0,0,0.377141879,0
MaizeR1,83811,0,0,0.335815582,0
MaizeR1,83826,0,0,0.252972878,0
MaizeR1,83828,0,0,0.019803264,0
MaizeR1,83841,0,0,0.130485852,0
MaizeR1,83900,0,0,0.339358584,0
MaizeR1,83902,0,0,0.198904711,0
MaizeR1,83903,0,0,0.021014059,0
MaizeR1,83906,0,0,0.04269071,0
MaizeR1,83942,0,0,0.135315763,0
MaizeR1,83946,0,0,0.156644735,0
MaizeR1,84000,0,0,0.500985269,0
MaizeR1,84033,0,0,0.239165251,0
MaizeR1,84046,0,0,0.192831217,0
MaizeR1,84049,0,0,0.209686938,0
MaizeR1,84100,0,0,0.207679109,0
MaizeR1,84123,0,0,0.282403649,0
MaizeR1,84133,0,0,0.20668037,0
MaizeR1,84137,0,0,0.195691358,0
MaizeR1,84146,0,0,0.321021589,0
MaizeR1,84200,0,0,0.315085011,0
MaizeR1,84202,0,0,0.344397241,0
MaizeR1,84205,0,0,0.083355997,0
MaizeR1,84206,0,0,0.080831618,0
MaizeR1,84216,0,0,0.179505284,0
MaizeR1,84239,0,0,0.049477188,0
MaizeR1,84246,0,0,0.158503859,0
MaizeR1,84300,0,0,0.452097443,0
MaizeR1,84302,0,0,0.319294382,0
MaizeR1,84346,0,0,0.149926189,0
MaizeR1,84349,0,0,0.202526418,0
MaizeR1,84400,0,0,0.343638681,0
MaizeR1,84407,0,0,0.191617926,0
MaizeR1,84423,0,0,0.310032059,0
MaizeR1,84430,0,0,0.060919326,0
MaizeR1,84433,0,0,0.188115792,0
MaizeR1,84437,0,0,0.225641717,0
MaizeR1,84444,0,0,0.353448238,0
MaizeR1,84449,0,0,0.242044361,0
MaizeR1,84500,0,0,0.345783843,0
MaizeR1,84505,0,0,0.117619125,0
MaizeR1,84513,0,0,0.189730782,0
MaizeR1,84516,0,0,0.061924458,0
MaizeR1,84539,0,0,0.042005979,0
MaizeR1,84600,0,0,0.284560861,0
MaizeR1,84605,0,0,0.101664886,0
